date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:39:26	86761/86761	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Mar%202026%2023:50:52%20GMT	https://live.themewild.com/autore/index.html	D:/httrackdownload/harpreet-veloora/live.themewild.com/autore/index.html	(from )
10:39:27	768/768	---MCZ	200	added ('OK')	text/plain	date:Fri,%2013%20Mar%202026%2005:09:27%20GMT	https://live.themewild.com/robots.txt		(from )
10:39:27	9686/9686	---M--	200	added ('OK')	image/png	etag:%2225d6-69a8c55c-ff1fa2d714d7d07f;;;%22	https://live.themewild.com/autore/assets/img/logo/favicon.png	D:/httrackdownload/harpreet-veloora/live.themewild.com/autore/assets/img/logo/favicon.png	(from https://live.themewild.com/autore/index.html)
10:39:27	232762/232762	---MCZ	200	added ('OK')	text/css	etag:W/%2238d3a-69a8c55c-57c53e761e644669;br%22	https://live.themewild.com/autore/assets/css/bootstrap.min.css	D:/httrackdownload/harpreet-veloora/live.themewild.com/autore/assets/css/bootstrap.min.css	(from https://live.themewild.com/autore/index.html)
10:39:28	45552/45552	---MCZ	200	added ('OK')	text/css	etag:W/%22b1f0-69a8c55c-161af0a484d3ef20;br%22	https://live.themewild.com/autore/assets/css/animate.min.css	D:/httrackdownload/harpreet-veloora/live.themewild.com/autore/assets/css/animate.min.css	(from https://live.themewild.com/autore/index.html)
10:39:28	513017/513017	---MCZ	200	added ('OK')	text/css	etag:W/%227d3f9-69a8c55c-383a5a16ef543da6;br%22	https://live.themewild.com/autore/assets/css/all-fontawesome.min.css	D:/httrackdownload/harpreet-veloora/live.themewild.com/autore/assets/css/all-fontawesome.min.css	(from https://live.themewild.com/autore/index.html)
10:39:28	5259/5259	---MCZ	200	added ('OK')	text/css	etag:W/%22148b-69a8c55c-160d0ae4cb79f0b5;br%22	https://live.themewild.com/autore/assets/css/magnific-popup.min.css	D:/httrackdownload/harpreet-veloora/live.themewild.com/autore/assets/css/magnific-popup.min.css	(from https://live.themewild.com/autore/index.html)
10:39:28	3357/3357	---MCZ	200	added ('OK')	text/css	etag:W/%22d1d-69a8c55c-6c2858c128490981;br%22	https://live.themewild.com/autore/assets/css/owl.carousel.min.css	D:/httrackdownload/harpreet-veloora/live.themewild.com/autore/assets/css/owl.carousel.min.css	(from https://live.themewild.com/autore/index.html)
10:39:29	11034/11034	---MCZ	200	added ('OK')	text/css	etag:W/%222b1a-69a8c55c-c273dcebca64bd5d;br%22	https://live.themewild.com/autore/assets/css/slimselect.min.css	D:/httrackdownload/harpreet-veloora/live.themewild.com/autore/assets/css/slimselect.min.css	(from https://live.themewild.com/autore/index.html)
10:39:29	125668/125668	---MCZ	200	added ('OK')	text/css	etag:W/%221eae4-69a8c55c-e47f3462a34343b9;br%22	https://live.themewild.com/autore/assets/css/style.css	D:/httrackdownload/harpreet-veloora/live.themewild.com/autore/assets/css/style.css	(from https://live.themewild.com/autore/index.html)
